MatchId,BotType,Result,TimeMs,TotalClicks
663,Bot0,DEFEAT,0.01040,7
664,Bot0,DEFEAT,0.00210,3
665,Bot0,DEFEAT,0.00730,4
666,Bot0,DEFEAT,0.01150,6
667,Bot0,DEFEAT,0.01100,11
668,Bot0,DEFEAT,0.00330,3
669,Bot0,DEFEAT,0.01100,9
670,Bot0,DEFEAT,0.00940,6
671,Bot0,DEFEAT,0.01110,7
672,Bot0,DEFEAT,0.00370,2
673,Bot0,DEFEAT,0.00600,2
674,Bot0,DEFEAT,0.01720,13
675,Bot0,DEFEAT,0.00780,3
676,Bot0,DEFEAT,0.00850,2
677,Bot0,DEFEAT,0.00750,5
678,Bot0,DEFEAT,0.00780,3
679,Bot0,DEFEAT,0.00760,4
680,Bot0,DEFEAT,0.00220,3
681,Bot0,DEFEAT,0.01020,11
682,Bot0,DEFEAT,0.00830,3
683,Bot0,DEFEAT,0.00990,12
684,Bot0,DEFEAT,0.00650,3
685,Bot0,DEFEAT,0.00080,1
686,Bot0,DEFEAT,0.01190,10
687,Bot0,DEFEAT,0.00670,3
688,Bot0,DEFEAT,0.00890,5
689,Bot0,DEFEAT,0.00620,3
690,Bot0,DEFEAT,0.00940,3
691,Bot0,DEFEAT,0.00700,3
692,Bot0,DEFEAT,0.00700,3
693,Bot0,DEFEAT,0.00910,4
694,Bot0,DEFEAT,0.00730,2
695,Bot0,DEFEAT,0.00100,1
696,Bot0,DEFEAT,0.01240,3
697,Bot0,DEFEAT,0.00670,3
698,Bot0,DEFEAT,0.00730,6
699,Bot0,DEFEAT,0.00800,2
700,Bot0,DEFEAT,0.00170,2
701,Bot0,DEFEAT,0.00830,3
702,Bot0,DEFEAT,0.00890,4
703,Bot0,DEFEAT,0.00460,3
704,Bot0,DEFEAT,0.00970,8
705,Bot0,DEFEAT,0.00850,4
706,Bot0,DEFEAT,0.00100,1
707,Bot0,DEFEAT,0.00460,3
708,Bot0,DEFEAT,0.00790,4
709,Bot0,DEFEAT,0.00820,2
710,Bot0,DEFEAT,0.00590,4
711,Bot0,DEFEAT,0.00990,6
712,Bot0,DEFEAT,0.00100,1
713,Bot0,DEFEAT,0.00850,3
714,Bot0,DEFEAT,0.00680,4
715,Bot0,DEFEAT,0.00130,1
716,Bot0,DEFEAT,0.00910,4
717,Bot0,DEFEAT,0.00950,7
718,Bot0,DEFEAT,0.01300,12
719,Bot0,DEFEAT,0.00690,3
720,Bot0,DEFEAT,0.12340,4
721,Bot0,DEFEAT,0.01490,3
722,Bot0,DEFEAT,0.00590,3
723,Bot0,DEFEAT,0.00960,5
724,Bot0,DEFEAT,0.00090,1
725,Bot0,DEFEAT,0.00090,1
726,Bot0,DEFEAT,0.00690,4
727,Bot0,DEFEAT,0.00150,1
728,Bot0,DEFEAT,0.00420,2
729,Bot0,DEFEAT,0.00970,4
730,Bot0,DEFEAT,0.00640,2
731,Bot0,DEFEAT,0.00980,8
732,Bot0,DEFEAT,0.01110,7
733,Bot0,DEFEAT,0.00770,5
734,Bot0,DEFEAT,0.00840,3
735,Bot0,DEFEAT,0.00510,2
736,Bot0,DEFEAT,0.00850,2
737,Bot0,DEFEAT,0.00880,2
738,Bot0,DEFEAT,0.00730,5
739,Bot0,DEFEAT,0.00650,2
740,Bot0,DEFEAT,0.00350,2
741,Bot0,DEFEAT,0.00900,2
742,Bot0,DEFEAT,0.00180,1
743,Bot0,DEFEAT,0.01230,2
744,Bot0,DEFEAT,0.01100,2
745,Bot0,DEFEAT,0.03860,2
746,Bot0,DEFEAT,0.01190,4
747,Bot0,DEFEAT,0.00180,1
748,Bot0,DEFEAT,0.00780,4
749,Bot0,DEFEAT,0.01160,7
750,Bot0,DEFEAT,0.00870,9
751,Bot0,DEFEAT,0.01200,8
752,Bot0,DEFEAT,0.00660,2
753,Bot0,DEFEAT,0.00200,2
754,Bot0,DEFEAT,0.01140,6
755,Bot0,DEFEAT,0.00800,4
756,Bot0,DEFEAT,0.01070,4
757,Bot0,DEFEAT,0.00190,2
758,Bot0,DEFEAT,0.00720,3
759,Bot0,DEFEAT,0.01030,5
760,Bot0,DEFEAT,0.00850,2
761,Bot0,DEFEAT,0.00680,4
762,Bot0,DEFEAT,0.01000,3
763,Bot0,DEFEAT,0.32920,6
764,Bot0,DEFEAT,0.01090,3
765,Bot0,DEFEAT,0.00930,6
766,Bot0,DEFEAT,0.00100,1
767,Bot0,DEFEAT,0.00770,10
768,Bot0,DEFEAT,0.00360,2
769,Bot0,DEFEAT,0.00860,4
770,Bot0,DEFEAT,0.00850,3
771,Bot0,DEFEAT,0.01050,8
772,Bot0,DEFEAT,0.00940,6
773,Bot0,DEFEAT,0.01110,10
774,Bot0,DEFEAT,0.00280,3
775,Bot0,DEFEAT,0.00790,4
776,Bot0,DEFEAT,0.00870,2
777,Bot0,DEFEAT,0.00540,2
778,Bot0,DEFEAT,0.01270,8
779,Bot0,DEFEAT,0.00230,3
780,Bot0,DEFEAT,0.00940,7
781,Bot0,DEFEAT,0.00730,2
782,Bot0,DEFEAT,0.00200,4
783,Bot0,DEFEAT,0.00840,4
784,Bot0,DEFEAT,0.00650,6
785,Bot0,DEFEAT,0.01030,6
786,Bot0,DEFEAT,0.01070,8
787,Bot0,DEFEAT,0.00670,4
788,Bot0,DEFEAT,0.00160,3
789,Bot0,DEFEAT,0.01450,4
790,Bot0,DEFEAT,0.01000,6
791,Bot0,DEFEAT,0.00870,2
792,Bot0,DEFEAT,0.00760,4
793,Bot0,DEFEAT,0.00750,2
794,Bot0,DEFEAT,0.01100,7
795,Bot0,DEFEAT,0.00570,3
796,Bot0,DEFEAT,0.00870,2
797,Bot0,DEFEAT,0.00630,4
798,Bot0,DEFEAT,0.00950,4
799,Bot0,DEFEAT,0.00760,4
800,Bot0,DEFEAT,0.00890,8
801,Bot0,DEFEAT,0.00760,2
802,Bot0,DEFEAT,0.00820,5
803,Bot0,DEFEAT,0.00490,3
804,Bot0,DEFEAT,0.01080,7
805,Bot0,DEFEAT,0.00670,3
806,Bot0,DEFEAT,0.01180,9
807,Bot0,DEFEAT,0.00900,7
808,Bot0,DEFEAT,0.01180,8
809,Bot0,DEFEAT,0.00180,2
810,Bot0,DEFEAT,0.00730,4
811,Bot0,DEFEAT,0.00770,4
812,Bot0,DEFEAT,0.00140,1
813,Bot0,DEFEAT,0.00650,3
814,Bot0,DEFEAT,0.00940,6
815,Bot0,DEFEAT,0.00380,2
816,Bot0,DEFEAT,0.01010,5
817,Bot0,DEFEAT,0.00180,2
818,Bot0,DEFEAT,0.00880,8
819,Bot0,DEFEAT,0.00160,1
820,Bot0,DEFEAT,0.00200,2
821,Bot0,DEFEAT,0.00960,3
822,Bot0,VICTORY,0.01010,8
823,Bot0,DEFEAT,0.00140,2
824,Bot0,DEFEAT,0.00860,6
825,Bot0,DEFEAT,0.01020,8
826,Bot0,DEFEAT,0.00650,6
827,Bot0,DEFEAT,0.00160,1
828,Bot0,DEFEAT,0.00790,3
829,Bot0,DEFEAT,0.00260,3
830,Bot0,DEFEAT,0.00230,3
831,Bot0,DEFEAT,0.00850,9
832,Bot0,DEFEAT,0.01050,6
833,Bot0,DEFEAT,0.00730,5
834,Bot0,DEFEAT,0.01100,8
835,Bot0,DEFEAT,0.00150,1
836,Bot0,DEFEAT,0.00740,6
837,Bot0,DEFEAT,0.00910,3
838,Bot0,DEFEAT,0.00990,5
839,Bot0,DEFEAT,0.00310,2
840,Bot0,DEFEAT,0.00950,5
841,Bot0,DEFEAT,0.01070,7
842,Bot0,DEFEAT,0.01070,6
843,Bot0,DEFEAT,0.00480,2
844,Bot0,DEFEAT,0.00720,4
845,Bot0,DEFEAT,0.00930,3
846,Bot0,DEFEAT,0.00990,6
847,Bot0,DEFEAT,0.00920,4
848,Bot0,DEFEAT,0.00680,4
849,Bot0,DEFEAT,0.01160,4
850,Bot0,DEFEAT,0.00120,2
851,Bot0,DEFEAT,0.01120,5
852,Bot0,DEFEAT,0.01020,5
853,Bot0,DEFEAT,0.00870,2
854,Bot0,DEFEAT,0.01310,12
855,Bot0,DEFEAT,0.01020,6
856,Bot0,DEFEAT,0.00150,1
857,Bot0,DEFEAT,0.00150,2
858,Bot0,DEFEAT,0.01090,10
859,Bot0,DEFEAT,0.00620,6
860,Bot0,DEFEAT,0.00910,5
861,Bot0,DEFEAT,0.01060,5
862,Bot0,DEFEAT,0.00140,1
863,Bot0,DEFEAT,0.00590,3
864,Bot0,DEFEAT,0.00990,6
865,Bot0,DEFEAT,0.00340,1
866,Bot0,DEFEAT,0.01040,9
867,Bot0,DEFEAT,0.00680,4
868,Bot0,DEFEAT,0.00930,3
869,Bot0,DEFEAT,0.00630,3
870,Bot0,DEFEAT,0.00920,4
871,Bot0,DEFEAT,0.00100,1
872,Bot0,DEFEAT,0.00900,7
873,Bot0,DEFEAT,0.00140,1
874,Bot0,DEFEAT,0.00190,2
875,Bot0,DEFEAT,0.00670,2
876,Bot0,DEFEAT,0.00860,2
877,Bot0,DEFEAT,0.00940,5
878,Bot0,DEFEAT,0.00950,3
879,Bot0,DEFEAT,0.00530,2
880,Bot0,DEFEAT,0.00540,2
881,Bot0,DEFEAT,0.01090,2
882,Bot0,DEFEAT,0.00840,7
883,Bot0,DEFEAT,0.00170,3
884,Bot0,DEFEAT,0.01040,7
885,Bot0,DEFEAT,0.00800,7
886,Bot0,DEFEAT,0.00840,5
887,Bot0,DEFEAT,0.01630,4
888,Bot0,DEFEAT,0.00540,4
889,Bot0,DEFEAT,0.00430,2
890,Bot0,DEFEAT,0.00860,8
891,Bot0,DEFEAT,0.00080,1
892,Bot0,DEFEAT,0.00090,1
893,Bot0,DEFEAT,0.02980,5
894,Bot0,DEFEAT,0.01110,5
895,Bot0,DEFEAT,0.00410,6
896,Bot0,DEFEAT,0.00600,6
897,Bot0,DEFEAT,0.01570,6
898,Bot0,DEFEAT,0.00560,2
899,Bot0,DEFEAT,0.00620,7
900,Bot0,DEFEAT,0.00650,7
901,Bot0,DEFEAT,0.00420,2
902,Bot0,DEFEAT,0.00090,1
903,Bot0,DEFEAT,0.00460,4
904,Bot0,DEFEAT,0.00650,6
905,Bot0,DEFEAT,0.00440,3
906,Bot0,DEFEAT,0.00100,1
907,Bot0,DEFEAT,0.00790,8
908,Bot0,DEFEAT,0.00560,3
909,Bot0,DEFEAT,0.00560,4
910,Bot0,DEFEAT,0.00380,2
911,Bot0,DEFEAT,0.00170,3
912,Bot0,DEFEAT,0.02060,6
913,Bot0,DEFEAT,0.00500,3
914,Bot0,DEFEAT,0.00090,1
915,Bot0,DEFEAT,0.00640,2
916,Bot0,DEFEAT,0.00150,2
917,Bot0,DEFEAT,0.00460,3
918,Bot0,DEFEAT,0.00460,2
919,Bot0,DEFEAT,0.00130,2
920,Bot0,DEFEAT,0.00730,5
921,Bot0,DEFEAT,0.00540,2
922,Bot0,DEFEAT,0.00800,5
923,Bot0,DEFEAT,0.00380,2
924,Bot0,DEFEAT,0.00140,2
925,Bot0,DEFEAT,0.11140,7
926,Bot0,DEFEAT,0.00640,2
927,Bot0,DEFEAT,0.00110,1
928,Bot0,DEFEAT,0.00090,1
929,Bot0,DEFEAT,0.00800,7
930,Bot0,DEFEAT,0.00590,3
931,Bot0,DEFEAT,0.00640,3
932,Bot0,DEFEAT,0.00590,4
933,Bot0,DEFEAT,0.00470,3
934,Bot0,DEFEAT,0.00410,2
935,Bot0,DEFEAT,0.00660,3
936,Bot0,DEFEAT,0.00940,7
937,Bot0,DEFEAT,0.00110,1
938,Bot0,DEFEAT,0.00530,5
939,Bot0,DEFEAT,0.00830,9
940,Bot0,DEFEAT,0.00570,2
941,Bot0,DEFEAT,0.00310,4
942,Bot0,DEFEAT,0.00500,3
943,Bot0,DEFEAT,0.00460,4
944,Bot0,DEFEAT,0.00850,8
945,Bot0,DEFEAT,0.00710,7
946,Bot0,DEFEAT,0.00550,5
947,Bot0,DEFEAT,0.00410,2
948,Bot0,DEFEAT,0.00680,5
949,Bot0,DEFEAT,0.00780,6
950,Bot0,DEFEAT,0.00580,5
951,Bot0,DEFEAT,0.00090,1
952,Bot0,DEFEAT,0.00480,4
953,Bot0,DEFEAT,0.01000,9
954,Bot0,DEFEAT,0.00510,3
955,Bot0,DEFEAT,0.00390,4
956,Bot0,DEFEAT,0.00590,6
957,Bot0,DEFEAT,0.00110,1
958,Bot0,DEFEAT,0.00610,5
959,Bot0,DEFEAT,0.00780,6
960,Bot0,DEFEAT,0.00090,1
961,Bot0,DEFEAT,0.00400,2
962,Bot0,DEFEAT,0.00460,4
963,Bot0,DEFEAT,0.00410,2
964,Bot0,DEFEAT,0.00700,5
965,Bot0,DEFEAT,0.00550,2
966,Bot0,DEFEAT,0.00400,2
967,Bot0,DEFEAT,0.00330,3
968,Bot0,DEFEAT,0.00510,6
969,Bot0,DEFEAT,0.00550,5
970,Bot0,DEFEAT,0.00550,2
971,Bot0,DEFEAT,0.00600,4
972,Bot0,DEFEAT,0.00350,2
973,Bot0,DEFEAT,0.00500,4
974,Bot0,DEFEAT,0.00190,2
975,Bot0,DEFEAT,0.00290,6
976,Bot0,DEFEAT,0.00120,1
977,Bot0,DEFEAT,0.00430,3
978,Bot0,DEFEAT,0.00730,5
979,Bot0,DEFEAT,0.00320,2
980,Bot0,DEFEAT,0.00600,8
981,Bot0,DEFEAT,0.00440,3
982,Bot0,DEFEAT,0.00750,7
983,Bot0,DEFEAT,0.00610,4
984,Bot0,DEFEAT,0.00730,10
985,Bot0,DEFEAT,0.00870,7
986,Bot0,DEFEAT,0.00650,5
987,Bot0,DEFEAT,0.00430,3
988,Bot0,DEFEAT,0.00610,11
989,Bot0,DEFEAT,0.00700,5
990,Bot0,DEFEAT,0.00640,6
991,Bot0,DEFEAT,0.00410,3
992,Bot0,DEFEAT,0.00410,3
993,Bot0,DEFEAT,0.00390,3
994,Bot0,DEFEAT,0.00690,4
995,Bot0,DEFEAT,0.00710,2
996,Bot0,VICTORY,0.00720,9
997,Bot0,DEFEAT,0.00450,3
998,Bot0,DEFEAT,0.00750,7
999,Bot0,DEFEAT,0.00440,3
