MatchId,BotType,Result,TimeMs,TotalClicks
661,Bot0,DEFEAT,0.00440,2
662,Bot0,DEFEAT,0.00240,2
663,Bot0,DEFEAT,0.00260,4
664,Bot0,DEFEAT,0.00100,1
665,Bot0,DEFEAT,0.00880,10
666,Bot0,DEFEAT,0.00560,2
667,Bot0,DEFEAT,0.00330,2
668,Bot0,DEFEAT,0.00500,2
669,Bot0,DEFEAT,0.00350,2
670,Bot0,DEFEAT,0.00090,1
671,Bot0,DEFEAT,0.00110,2
672,Bot0,DEFEAT,0.00210,4
673,Bot0,DEFEAT,0.00730,4
674,Bot0,DEFEAT,0.00820,8
675,Bot0,DEFEAT,0.00350,2
676,Bot0,DEFEAT,0.00590,2
677,Bot0,DEFEAT,0.00190,3
678,Bot0,DEFEAT,0.00510,5
679,Bot0,DEFEAT,0.00160,3
680,Bot0,DEFEAT,0.00480,4
681,Bot0,DEFEAT,0.00400,3
682,Bot0,DEFEAT,0.00570,3
683,Bot0,DEFEAT,0.00820,3
684,Bot0,DEFEAT,0.00520,4
685,Bot0,DEFEAT,0.00270,3
686,Bot0,DEFEAT,0.00070,1
687,Bot0,DEFEAT,0.00370,3
688,Bot0,DEFEAT,0.00080,1
689,Bot0,DEFEAT,0.00540,7
690,Bot0,DEFEAT,0.00170,3
691,Bot0,DEFEAT,0.01050,13
692,Bot0,DEFEAT,0.01090,13
693,Bot0,DEFEAT,0.00970,4
694,Bot0,DEFEAT,0.00530,4
695,Bot0,DEFEAT,0.00460,4
696,Bot0,DEFEAT,0.00990,7
697,Bot0,DEFEAT,0.00690,3
698,Bot0,DEFEAT,0.00420,3
699,Bot0,DEFEAT,0.00520,3
700,Bot0,DEFEAT,0.00100,1
701,Bot0,DEFEAT,0.00100,1
702,Bot0,DEFEAT,0.00580,5
703,Bot0,DEFEAT,0.00600,2
704,Bot0,DEFEAT,0.01100,12
705,Bot0,DEFEAT,0.00560,5
706,Bot0,DEFEAT,0.00620,5
707,Bot0,DEFEAT,0.00640,3
708,Bot0,DEFEAT,0.00400,4
709,Bot0,DEFEAT,0.00430,3
710,Bot0,DEFEAT,0.00490,3
711,Bot0,DEFEAT,0.00400,2
712,Bot0,DEFEAT,0.00540,3
713,Bot0,DEFEAT,0.00680,4
714,Bot0,DEFEAT,0.00120,2
715,Bot0,DEFEAT,0.00080,1
716,Bot0,DEFEAT,0.00510,5
717,Bot0,DEFEAT,0.00430,3
718,Bot0,DEFEAT,0.00470,5
719,Bot0,DEFEAT,0.00450,4
720,Bot0,DEFEAT,0.00650,5
721,Bot0,DEFEAT,0.00470,5
722,Bot0,DEFEAT,0.00090,1
723,Bot0,DEFEAT,0.00570,5
724,Bot0,DEFEAT,0.00380,2
725,Bot0,DEFEAT,0.00270,5
726,Bot0,DEFEAT,0.00590,4
727,Bot0,DEFEAT,0.00690,4
728,Bot0,DEFEAT,0.00450,3
729,Bot0,DEFEAT,0.00130,2
730,Bot0,DEFEAT,0.00400,3
731,Bot0,DEFEAT,0.00710,3
732,Bot0,DEFEAT,0.00650,4
733,Bot0,DEFEAT,0.00310,2
734,Bot0,DEFEAT,0.00720,2
735,Bot0,DEFEAT,0.00560,4
736,Bot0,DEFEAT,0.00490,3
737,Bot0,DEFEAT,0.00540,7
738,Bot0,DEFEAT,0.00460,2
739,Bot0,DEFEAT,0.00670,5
740,Bot0,DEFEAT,0.00580,5
741,Bot0,DEFEAT,0.00650,7
742,Bot0,DEFEAT,0.00300,2
743,Bot0,DEFEAT,0.00380,2
744,Bot0,DEFEAT,0.00540,4
745,Bot0,DEFEAT,0.00140,2
746,Bot0,DEFEAT,0.00630,2
747,Bot0,DEFEAT,0.00530,5
748,Bot0,DEFEAT,0.00700,7
749,Bot0,DEFEAT,0.00420,5
750,Bot0,DEFEAT,0.00560,3
751,Bot0,DEFEAT,0.00110,2
752,Bot0,DEFEAT,0.00070,1
753,Bot0,DEFEAT,0.00470,2
754,Bot0,DEFEAT,0.00850,8
755,Bot0,DEFEAT,0.00720,8
756,Bot0,DEFEAT,0.00110,1
757,Bot0,DEFEAT,0.00740,5
758,Bot0,DEFEAT,0.00340,3
759,Bot0,DEFEAT,0.00620,3
760,Bot0,DEFEAT,0.00920,13
761,Bot0,DEFEAT,0.00710,6
762,Bot0,DEFEAT,0.00630,5
763,Bot0,DEFEAT,0.00750,10
764,Bot0,DEFEAT,0.00660,4
765,Bot0,DEFEAT,0.00590,3
766,Bot0,DEFEAT,0.00070,1
767,Bot0,DEFEAT,0.00630,3
768,Bot0,DEFEAT,0.00650,7
769,Bot0,DEFEAT,0.00460,3
770,Bot0,DEFEAT,0.00630,4
771,Bot0,DEFEAT,0.00580,5
772,Bot0,DEFEAT,0.00280,2
773,Bot0,DEFEAT,0.00580,7
774,Bot0,VICTORY,0.00720,4
775,Bot0,DEFEAT,0.00760,7
776,Bot0,DEFEAT,0.01030,8
777,Bot0,DEFEAT,0.00500,2
778,Bot0,DEFEAT,0.01390,22
779,Bot0,DEFEAT,0.00160,2
780,Bot0,DEFEAT,0.00450,3
781,Bot0,DEFEAT,0.00520,2
782,Bot0,DEFEAT,0.00920,10
783,Bot0,DEFEAT,0.00360,2
784,Bot0,DEFEAT,0.00470,3
785,Bot0,DEFEAT,0.00120,1
786,Bot0,DEFEAT,0.00840,8
787,Bot0,DEFEAT,0.00230,5
788,Bot0,DEFEAT,0.00560,5
789,Bot0,DEFEAT,0.00390,2
790,Bot0,DEFEAT,0.00120,1
791,Bot0,DEFEAT,0.00600,5
792,Bot0,DEFEAT,0.00630,3
793,Bot0,DEFEAT,0.00280,1
794,Bot0,DEFEAT,0.00110,1
795,Bot0,DEFEAT,0.00690,5
796,Bot0,DEFEAT,0.00370,2
797,Bot0,DEFEAT,0.00320,2
798,Bot0,DEFEAT,0.00420,3
799,Bot0,DEFEAT,0.00530,3
800,Bot0,DEFEAT,0.00640,4
801,Bot0,DEFEAT,0.00540,3
802,Bot0,DEFEAT,0.00390,2
803,Bot0,DEFEAT,0.00890,12
804,Bot0,DEFEAT,0.00540,3
805,Bot0,DEFEAT,0.00840,10
806,Bot0,DEFEAT,0.00500,4
807,Bot0,DEFEAT,0.00890,5
808,Bot0,DEFEAT,0.00660,5
809,Bot0,DEFEAT,0.00620,7
810,Bot0,DEFEAT,0.00430,3
811,Bot0,DEFEAT,0.00120,2
812,Bot0,DEFEAT,0.01160,13
813,Bot0,DEFEAT,0.00980,13
814,Bot0,DEFEAT,0.00490,3
815,Bot0,DEFEAT,0.00690,4
816,Bot0,DEFEAT,0.00720,4
817,Bot0,DEFEAT,0.00500,4
818,Bot0,DEFEAT,0.00510,4
819,Bot0,DEFEAT,0.00430,3
820,Bot0,DEFEAT,0.00560,2
821,Bot0,DEFEAT,0.00950,8
822,Bot0,DEFEAT,0.00600,5
823,Bot0,DEFEAT,0.00600,3
824,Bot0,DEFEAT,0.00400,2
825,Bot0,DEFEAT,0.00700,8
826,Bot0,DEFEAT,0.00110,1
827,Bot0,DEFEAT,0.00590,6
828,Bot0,DEFEAT,0.00800,8
829,Bot0,DEFEAT,0.00540,3
830,Bot0,DEFEAT,0.00630,5
831,Bot0,DEFEAT,0.00120,2
832,Bot0,DEFEAT,0.00510,4
833,Bot0,DEFEAT,0.00380,2
834,Bot0,DEFEAT,0.00560,2
835,Bot0,DEFEAT,0.00680,6
836,Bot0,DEFEAT,0.00550,5
837,Bot0,DEFEAT,0.00320,3
838,Bot0,DEFEAT,0.00330,2
839,Bot0,DEFEAT,0.00070,1
840,Bot0,DEFEAT,0.00770,6
841,Bot0,DEFEAT,0.00660,4
842,Bot0,DEFEAT,0.00070,1
843,Bot0,DEFEAT,0.00380,3
844,Bot0,DEFEAT,0.00510,4
845,Bot0,DEFEAT,0.00590,7
846,Bot0,DEFEAT,0.00100,1
847,Bot0,DEFEAT,0.00260,2
848,Bot0,DEFEAT,0.00510,3
849,Bot0,DEFEAT,0.00090,1
850,Bot0,DEFEAT,0.00830,8
851,Bot0,DEFEAT,0.00520,6
852,Bot0,DEFEAT,0.57630,5
853,Bot0,DEFEAT,0.00490,2
854,Bot0,DEFEAT,0.00620,5
855,Bot0,DEFEAT,0.00520,3
856,Bot0,DEFEAT,0.00710,3
857,Bot0,DEFEAT,0.00780,9
858,Bot0,VICTORY,0.00700,3
859,Bot0,DEFEAT,0.00560,3
860,Bot0,DEFEAT,0.00260,1
861,Bot0,DEFEAT,0.00710,2
862,Bot0,DEFEAT,0.00450,2
863,Bot0,DEFEAT,0.00150,2
864,Bot0,DEFEAT,0.00290,2
865,Bot0,DEFEAT,0.00570,6
866,Bot0,DEFEAT,0.00630,7
867,Bot0,DEFEAT,0.00690,3
868,Bot0,DEFEAT,0.00750,6
869,Bot0,DEFEAT,0.00380,4
870,Bot0,DEFEAT,0.00470,4
871,Bot0,DEFEAT,0.00440,2
872,Bot0,DEFEAT,0.00160,3
873,Bot0,DEFEAT,0.00420,2
874,Bot0,DEFEAT,0.00620,4
875,Bot0,DEFEAT,0.00320,3
876,Bot0,DEFEAT,0.00670,7
877,Bot0,DEFEAT,0.00520,4
878,Bot0,DEFEAT,0.00150,2
879,Bot0,DEFEAT,0.00440,3
880,Bot0,DEFEAT,0.00860,9
881,Bot0,DEFEAT,0.00480,6
882,Bot0,DEFEAT,0.00800,7
883,Bot0,DEFEAT,0.00640,3
884,Bot0,DEFEAT,0.00240,5
885,Bot0,DEFEAT,0.00490,4
886,Bot0,DEFEAT,0.00390,5
887,Bot0,DEFEAT,0.00120,2
888,Bot0,DEFEAT,0.00630,3
889,Bot0,DEFEAT,0.00720,4
890,Bot0,DEFEAT,0.00800,3
891,Bot0,DEFEAT,0.00550,4
892,Bot0,DEFEAT,0.00090,1
893,Bot0,DEFEAT,0.00620,5
894,Bot0,VICTORY,0.00630,4
895,Bot0,DEFEAT,0.00580,2
896,Bot0,DEFEAT,0.01020,4
897,Bot0,DEFEAT,0.00670,6
898,Bot0,DEFEAT,0.00960,10
899,Bot0,DEFEAT,0.00860,8
900,Bot0,DEFEAT,0.00460,5
901,Bot0,DEFEAT,0.00640,6
902,Bot0,DEFEAT,0.00760,7
903,Bot0,DEFEAT,0.00410,4
904,Bot0,DEFEAT,0.00730,8
905,Bot0,DEFEAT,0.00640,7
906,Bot0,DEFEAT,0.00590,3
907,Bot0,DEFEAT,0.00780,7
908,Bot0,DEFEAT,0.00480,3
909,Bot0,DEFEAT,0.00870,12
910,Bot0,DEFEAT,0.00660,4
911,Bot0,DEFEAT,0.00070,1
912,Bot0,DEFEAT,0.00330,3
913,Bot0,DEFEAT,0.00430,3
914,Bot0,DEFEAT,0.00510,3
915,Bot0,DEFEAT,0.00310,4
916,Bot0,DEFEAT,0.00930,10
917,Bot0,DEFEAT,0.00360,4
918,Bot0,DEFEAT,0.00400,3
919,Bot0,DEFEAT,0.00500,4
920,Bot0,DEFEAT,0.00400,2
921,Bot0,DEFEAT,0.00650,5
922,Bot0,DEFEAT,0.00750,7
923,Bot0,DEFEAT,0.00480,5
924,Bot0,DEFEAT,0.00250,4
925,Bot0,DEFEAT,0.00110,2
926,Bot0,DEFEAT,0.00480,5
927,Bot0,DEFEAT,0.00890,8
928,Bot0,DEFEAT,0.00560,3
929,Bot0,DEFEAT,0.00350,3
930,Bot0,DEFEAT,0.00450,3
931,Bot0,DEFEAT,0.00320,2
932,Bot0,DEFEAT,0.00100,1
933,Bot0,DEFEAT,0.00520,3
934,Bot0,DEFEAT,0.00600,3
935,Bot0,DEFEAT,0.00720,9
936,Bot0,DEFEAT,0.00680,7
937,Bot0,DEFEAT,0.00570,2
938,Bot0,DEFEAT,0.00860,9
939,Bot0,DEFEAT,0.00170,3
940,Bot0,DEFEAT,0.00200,4
941,Bot0,DEFEAT,0.00430,3
942,Bot0,DEFEAT,0.00360,3
943,Bot0,DEFEAT,0.00690,6
944,Bot0,DEFEAT,0.09010,1
945,Bot0,DEFEAT,0.00820,7
946,Bot0,DEFEAT,0.00380,2
947,Bot0,DEFEAT,0.01640,8
948,Bot0,DEFEAT,0.00510,4
949,Bot0,DEFEAT,0.00620,6
950,Bot0,DEFEAT,0.00490,3
951,Bot0,DEFEAT,0.00550,3
952,Bot0,DEFEAT,0.00600,4
953,Bot0,DEFEAT,0.00430,4
954,Bot0,DEFEAT,0.00440,4
955,Bot0,DEFEAT,0.00580,6
956,Bot0,DEFEAT,0.00760,6
957,Bot0,DEFEAT,0.00370,2
958,Bot0,DEFEAT,0.00500,4
959,Bot0,DEFEAT,0.00110,1
960,Bot0,DEFEAT,0.00070,1
961,Bot0,DEFEAT,0.00920,9
962,Bot0,DEFEAT,0.00590,5
963,Bot0,DEFEAT,0.00140,3
964,Bot0,DEFEAT,0.00770,11
965,Bot0,DEFEAT,0.00100,1
966,Bot0,DEFEAT,0.00760,9
967,Bot0,DEFEAT,0.00920,9
968,Bot0,DEFEAT,0.00100,1
969,Bot0,DEFEAT,0.00550,5
970,Bot0,DEFEAT,0.00100,1
971,Bot0,VICTORY,0.00530,4
972,Bot0,DEFEAT,0.00530,2
973,Bot0,DEFEAT,0.00780,7
974,Bot0,DEFEAT,0.00090,1
975,Bot0,DEFEAT,0.00500,5
976,Bot0,DEFEAT,0.00460,3
977,Bot0,DEFEAT,0.00700,4
978,Bot0,DEFEAT,0.00110,1
979,Bot0,DEFEAT,0.00590,4
980,Bot0,DEFEAT,0.00520,5
981,Bot0,DEFEAT,0.00380,2
982,Bot0,DEFEAT,0.00570,2
983,Bot0,DEFEAT,0.00470,2
984,Bot0,DEFEAT,0.00610,4
985,Bot0,DEFEAT,0.00600,7
986,Bot0,DEFEAT,0.00400,3
987,Bot0,DEFEAT,0.00080,1
988,Bot0,DEFEAT,0.00600,3
989,Bot0,DEFEAT,0.00610,5
990,Bot0,DEFEAT,0.00460,5
991,Bot0,DEFEAT,0.00490,4
992,Bot0,DEFEAT,0.00240,3
993,Bot0,DEFEAT,0.00530,5
994,Bot0,DEFEAT,0.00520,2
995,Bot0,DEFEAT,0.00680,4
996,Bot0,DEFEAT,0.00090,1
997,Bot0,DEFEAT,0.00540,6
998,Bot0,DEFEAT,0.00510,5
999,Bot0,DEFEAT,0.01000,6
